index,open,high,low,close
2021/8/7,42719.51,44580.51,42426.4,43975.95
2021/8/8,43975.95,45328.45,43305.1,43867.4
2021/8/9,43867.9,46483.72,42826.13,45464.51
2021/8/10,45464.51,47030.81,44660.02,45642.9
2021/8/11,45642.9,46768.68,45248.13,46345.49
2021/8/12,46345.49,46395.31,43811.51,44480.11
2021/8/13,44480.11,47891.26,43902.08,47609.88
2021/8/14,47609.76,48152.13,46039.7,46666.78
2021/8/15,46667.03,47385.74,45534.83,46718.33
2021/8/16,46718.33,48058.56,45682.38,46078.11
2021/8/17,46076.47,47161.35,44542.33,44992.1
2021/8/18,44992.1,46025.56,44238.47,44546.67
2021/8/19,44546.67,46878.88,43984.1,46587.99
2021/8/20,46587.99,49110.51,46372.81,48668.03
2021/8/21,48668.03,49802.96,48306.54,49011.76
2021/8/22,49011.76,49486.58,48099.93,48414.22
2021/8/23,48414.22,50512.38,48291.53,49515.08
2021/8/24,49515.33,49863.93,47770.87,48345.65
2021/8/25,48345.65,49166.46,47140.19,48712.63
2021/8/26,48714.12,49358.65,46322.7,47036.43
2021/8/27,47036.43,49168.38,46368.35,48921.81
2021/8/28,48921.81,49311.62,48392.72,48755.08
2021/8/29,48755.08,49655.67,47823.72,48925.24
2021/8/30,48925.24,49408.27,47412.08,48648.9
2021/8/31,48648.9,48679.81,46714.26,47008.53
2021/9/1,47008.53,49107.95,46546.69,48272.51
2021/9/2,48272.51,50373.56,48265.02,49562.1
2021/9/3,49562.02,51033.97,48363.88,50152.52
2021/9/4,50152.1,50554.26,49424.13,50182.7
2021/9/5,50182.7,51715.8,49511.6,51668.21
2021/9/6,51668.21,52213.58,51035.06,51934.74
2021/9/7,51934.74,52921.08,43050.17,46819.01
2021/9/8,46819.01,47367.88,44467.76,46060.72
2021/9/9,46060.72,47391.49,45549.74,46256.1
2021/9/10,46256.1,47030.81,44760.72,45077.81
2021/9/11,45077.81,45986.76,44161.26,45319.68
2021/9/12,45319.68,46259.35,44761.29,45089.47
2021/9/13,45089.47,46875.47,43445.85,45187.52
2021/9/14,45187.52,46965.56,44718.42,46828.18
2021/9/15,46827.65,48452.24,46411.63,47941.58
2021/9/16,47941.58,48493.18,47054.06,47149.38
2021/9/17,47149.54,48172.06,46768.85,46990.35
2021/9/18,46990.35,48798.72,46805.13,47994.88
2021/9/19,47994.88,48374.68,47109.61,47601.08
2021/9/20,47602.35,47665.65,42522.51,43537.86
2021/9/21,43537.86,43919.27,40236.9,40926.74
2021/9/22,40926.74,44014.95,39624.75,43451.15
2021/9/23,43451.15,44939.85,43052.63,44710.2
2021/9/24,44710.13,45155.36,40735.08,42981.54
2021/9/25,42981.54,43228.38,41700.75,42678.81
2021/9/26,42678.81,43746.38,40815.52,43651.76
2021/9/27,43651.76,44350.79,42619.58,42706.99
2021/9/28,42706.99,43416.83,41124.15,41785.9
2021/9/29,41785.9,42579.95,40787.68,41125.06
2021/9/30,41125.06,44109.63,40965.33,43436.35
2021/10/1,43436.58,48183.26,43295.17,48132.9
2021/10/2,48130.44,48476.01,47461.87,48019.13
2021/10/3,48019.13,49217.61,47129.99,48464.31
2021/10/4,48466.2,49496.71,46933.95,49006.15
2021/10/5,49006.15,51781.9,48585.51,51474.19
2021/10/6,51474.19,55422.9,50426.81,54936.9
2021/10/7,54936.4,55749.65,53412.85,54184.24
2021/10/8,54184.49,56086.82,53657.87,53993.31
2021/10/9,53993.31,55475.31,53703.99,54670.87
2021/10/10,54669.46,56493.46,54128.15,55435.21
2021/10/11,55435.21,57829.28,54396.94,57341.5
2021/10/12,57341.5,57657.14,53964.57,55362.51
2021/10/13,55362.58,57482.06,54267.21,56982.87
2021/10/14,56982.87,58511.43,56862.37,57443.04
2021/10/15,57443.04,62875.14,56889.01,62526.67
2021/10/16,62526.67,62541.51,60159.38,61014.11
2021/10/17,61015.11,61439.33,59005.78,59400.14
2021/10/18,59400.2,62667.51,59309.89,61367.44
2021/10/19,61367.75,64342.46,61133.23,64121.31
2021/10/20,64121.31,66976.03,63536.36,65996.35
2021/10/21,65995.41,66639.91,62076.25,62680.43
2021/10/22,62680.47,63728.24,60011.51,60726.01
2021/10/23,60724.9,61729.08,59665.99,61124.51
2021/10/24,61124.51,61486.24,59526.93,61159.77
2021/10/25,61159.77,63706.22,60658.48,62544.64
2021/10/26,62544.65,63279.85,61811.3,62096.9
2021/10/27,62096.9,62106.56,58132.68,58924.76
2021/10/28,58920.07,62440.64,57976.82,61395.58
2021/10/29,61395.58,62963.6,60202.94,62395.66
2021/10/30,62397.04,62510.81,60768.13,61682.78
2021/10/31,61682.74,62418.37,60018.89,60975.98
2021/11/1,60975.98,62475.33,59517.51,60727.52
2021/11/2,60727.55,64292.5,60457.86,63141.03
2021/11/3,63141.97,63550.53,60398.7,62776.06
2021/11/4,62776.06,63239.65,60743.64,61365.05
2021/11/5,61365.05,62612.59,60787.82,60976.2
2021/11/6,60976.2,61593.06,60127.5,61201.83
2021/11/7,61201.83,63102.8,61198.93,62884.45
2021/11/8,62884.45,66539.01,62809.99,66138.54
2021/11/9,66138.59,68513.2,66112.28,67734.04
2021/11/10,67733.23,68991.85,62944.91,64293.61
2021/11/11,64292.03,65595.8,63922.7,65069.89
2021/11/12,65069.54,65467.14,62311.05,64100.68
2021/11/13,64099.97,64963.83,63404.82,64367.64
2021/11/14,64367.64,65318.59,63601.13,64336.55
2021/11/15,64336.55,66337.9,63421.03,63899.88
2021/11/16,63899.38,64027.71,58661.07,60488.5
2021/11/17,60488.5,61153.28,58437,60117.19
2021/11/18,60117.2,60964.46,56652.54,57595.39
2021/11/19,57594.69,58387.69,55663.16,57869.63
2021/11/20,57869.63,59694.1,57443.94,59651.08
2021/11/21,59651.08,60055.34,58562.1,59541.76
2021/11/22,59541.76,59577.88,55664.19,56278.01
2021/11/23,56278.01,57874.02,55443.82,57709.14
2021/11/24,57709.2,57753.99,55908.58,57331.67
2021/11/25,57331.97,59434.24,56886.33,58855.15
2021/11/26,58855.15,59345.47,53552.26,54019.74
2021/11/27,54020.9,55314.74,53569.39,54625.03
2021/11/28,54622.65,56426.62,53350.33,56341.89
2021/11/29,56341.89,58893.29,56089.33,58316.89
2021/11/30,58316.89,59227.2,55939.17,57138.67
2021/12/1,57138.67,59095.59,56499.74,57029.49
2021/12/2,57029.08,57406.96,55855.14,56903.45
2021/12/3,56903.45,57654,51765.93,53655.27
2021/12/4,53655.27,53876.9,42296.38,48765.22
2021/12/5,48765.22,49759.83,47844.63,49229.81
2021/12/6,49229.81,50580.43,47243.1,50120.56
2021/12/7,50119.67,51970.69,50119.67,50527.72
2021/12/8,50527.72,51235.08,48685.01,50635.11
2021/12/9,50634.61,50852.24,47343.61,47997.76
2021/12/10,47997.4,50101.26,47302.28,47952.18
2021/12/11,47952.18,49296.13,46798.04,48813.56
2021/12/12,48812.65,50796.8,48681.12,49965.29
2021/12/13,49965.29,50388.92,45773.38,46828.95
2021/12/14,46828.65,48672.31,46315.99,48310.62
2021/12/15,48310.62,49504.47,46572.03,49192.58
2021/12/16,49191.81,49455.78,47679.15,48111.68
2021/12/17,48111.69,48173.85,45490.63,46873.03
2021/12/18,46873.38,47346.44,45534.33,46971.17
2021/12/19,46971.17,48289.04,46456.79,46741.79
2021/12/20,46741.79,47566.01,45583.88,46987.56
2021/12/21,46987.56,49331.54,46665.56,49106.42
2021/12/22,49106.42,49581.01,48457.88,49073.95
2021/12/23,49073.95,51385.08,48067.13,50849.2
2021/12/24,50849.2,51854.49,50459.47,50908.79
2021/12/25,50907.96,51157.97,50204.86,50986.51
2021/12/26,50986.51,51046.58,49479.06,50808.21
2021/12/27,50808.21,52071.27,50477.28,50989.1
2021/12/28,50990.37,51237.01,47321.08,47561.31
2021/12/29,47561.38,48146.38,46613.77,47232.15
2021/12/30,47232.15,47913.19,45965.83,47298.35
2021/12/31,47298.35,48573.63,45658.08,46333.65
2022/1/1,46334.15,47936.38,46147.4,47333.2
2022/1/2,47333.19,47981.37,46684.7,47028.52
2022/1/3,47028.52,47575.22,45715.97,45997.26
2022/1/4,45997.26,47519.65,45569.51,46220.42
2022/1/5,46220.42,47062.38,43451.74,43603.88
2022/1/6,43603.88,43775.35,42439.83,43120.88
2022/1/7,43120.88,43233.63,40634.65,41881.75
2022/1/8,41881.5,42228.27,40539.29,41788.38
2022/1/9,41788.38,42791.38,41240.5,42315.13
2022/1/10,42314.51,42496.43,39663.18,41729.31
2022/1/11,41729.31,43124.22,41287.06,42687.27
2022/1/12,42687.27,44319.4,42474.15,43793.81
2022/1/13,43793.81,44437.38,42336.88,42828.59
2022/1/14,42830.02,43463.15,41787,43321.7
2022/1/15,43322.54,43810.54,42584.97,43333.72
2022/1/16,43334.35,43485.27,42615.02,42982.4
2022/1/17,42982.4,43285.83,41630.2,41743.99
2022/1/18,41743.99,42492.06,41297.4,42395.22
2022/1/19,42395.22,42677.4,41161.67,41724.22
2022/1/20,41724.22,43506.06,41322.95,41326.77
2022/1/21,41326.77,41529.88,36179.82,36692.38
2022/1/22,36692.59,37150.54,34042.77,35402.77
2022/1/23,35402.77,36154.73,34638.05,35364.47
2022/1/24,35364.29,37548.93,32970.43,36828.36
2022/1/25,36828.36,37555.72,35721.07,36579.75
2022/1/26,36579.75,38927.31,36351.84,36356.7
2022/1/27,36356.52,37213.06,35542.29,36198.95
2022/1/28,36198.95,38007.57,35918.88,37807.95
2022/1/29,37807.95,38729.41,37350.9,38388.74
2022/1/30,38388.74,38429.77,37383.65,37754.4
2022/1/31,37754.86,38747.88,36676.18,38437.84
2022/2/1,38437.84,39267.81,38034.97,38813.82
2022/2/2,38814.77,38910.22,36632.47,36936.93
2022/2/3,36936.04,37221.27,36275.47,36964.58
2022/2/4,36964.88,40904.92,36829.2,40647.25
2022/2/5,40647.25,41954.51,40409.93,41673.4
2022/2/6,41673.4,42165.54,41154.24,41687.25
2022/2/7,41687.25,44511.95,41535.33,44102.99
2022/2/8,44102.99,45489.65,42708.17,44230.11
2022/2/9,44230.11,44846.61,43173.49,44497.51
2022/2/10,44497.51,45838.97,43231.99,43776.42
2022/2/11,43776.4,44109.18,42077.61,42563.24
2022/2/12,42563.24,43029.42,41776.9,41899.77
2022/2/13,41899.77,42766.9,41866.65,42228.76
2022/2/14,42228.76,42844.63,41582.06,42249.01
2022/2/15,42249.01,44530.45,42249.01,43999.15
2022/2/16,43999.15,44774.44,43356.29,44092.86
2022/2/17,44093.31,44195.86,40100.49,40699.63
2022/2/18,40699.47,40977.77,39480.77,39991.9
2022/2/19,39991.9,40464.65,39668.91,39942.63
2022/2/20,39942.83,40153.65,38030.95,38252.4
2022/2/21,38252.4,39483.91,37015.74,37076.09
2022/2/22,37076.84,38318.99,36372.27,37893.47
2022/2/23,37894.04,39264.25,37421.38,37543.5
2022/2/24,37543.5,39693.75,34337.47,38414.95
2022/2/25,38414.95,39699.84,37783.75,38994.5
2022/2/26,38994.5,40273.27,38606.93,39480.74
2022/2/27,39480.72,39854.36,37028.66,37435.48
2022/2/28,37435.52,41946.15,37372.9,41654.97
2022/3/1,41654.97,44964.9,41648.74,43900.24
2022/3/2,43900.24,45302.4,43358.52,44090.72
2022/3/3,44089.86,44369.06,41847.54,42096.97
2022/3/4,42097.15,42704.43,39083.97,39393.7
2022/3/5,39393.95,39608.93,38590.49,39380.38
2022/3/6,39380.38,39684.13,38120.88,39030.04
2022/3/7,39029.82,39539.74,37174.29,37839.36
2022/3/8,37839.36,39369.81,37793.02,38506.43
2022/3/9,38506.43,42581.95,38487.49,41893.74
2022/3/10,41893.74,42139.67,38582.88,39329.95
2022/3/11,39329.95,40241,38248,38860.7
2022/3/12,38860.61,39416.13,38671.11,39102.38
2022/3/13,39102.02,39315.97,38400.41,38687.43
2022/3/14,38687.41,39302.2,37582.41,38725.24
2022/3/15,38725.18,39904.2,38160.43,39441.9
2022/3/16,39441.66,41691.36,38886.74,41258.79
2022/3/17,41260.79,41465.43,40541.38,40724.56
2022/3/18,40723.68,42351.92,40185.66,41755.9
2022/3/19,41755.92,42391.15,41541.84,42219.42
2022/3/20,42219.42,42376.77,40937.58,41308.02
2022/3/21,41307.74,41553.43,40534.9,41136.88
2022/3/22,41136.72,43325.99,40897.13,42606.24
2022/3/23,42606.24,42883.49,41782.81,42368.58
2022/3/24,42368.58,44235.79,42265.63,43895.65
2022/3/25,43895.54,45118.08,43621.63,44577.76
2022/3/26,44577.76,44805.52,44112.51,44590.9
2022/3/27,44591.24,46583.54,44285.97,46111.06
2022/3/28,46111.06,48215.74,45861.76,47967.56
2022/3/29,47967.03,48121.99,46908.36,47486.26
2022/3/30,47486.26,47704.2,46587.65,47277.24
2022/3/31,47277.04,47609.92,45536.9,45767.58
2022/4/1,45767.58,46715.2,44252.4,46168.58
2022/4/2,46168.85,47202.53,45658.54,46196.63
2022/4/3,46196.74,46774.17,45561.79,46387.63
2022/4/4,46387.63,47438.45,45146.36,46311.76
2022/4/5,46311.76,47181.9,45491.27,45868.99
2022/4/6,45870.49,46047.78,43210.29,43885.38
2022/4/7,43885.24,43999.18,42760.04,43577.22
2022/4/8,43577.22,43979.06,42442.74,42815.77
2022/4/9,42815.29,42867.43,42122.56,42447.77
2022/4/10,42447.79,43428.27,42415.15,43125.15
2022/4/11,43125.61,43210.26,39515.79,39846.47
2022/4/12,39846.47,40682.17,39235.34,39534.08
2022/4/13,39534.09,41538.83,39504.13,41254.52
2022/4/14,41254.56,41499.79,39582.49,39915.93
2022/4/15,39915.93,40823.17,39785.06,40404.52
2022/4/16,40404.29,40696.42,40018.95,40294.88
2022/4/17,40294.88,40685.84,39876.84,40273.09
2022/4/18,40273.09,40995.13,38579.59,40673.67
2022/4/19,40673.84,41750,40586.95,41297.9
2022/4/20,41297.9,42203.68,40916.7,41430.79
2022/4/21,41430.79,42969.83,40564.25,40615.45
2022/4/22,40615.45,40845.24,39194.79,39621.31
2022/4/23,39621.31,39973.25,39305.34,39808.74
2022/4/24,39808.74,39954.18,39010.02,39515.9
2022/4/25,39515.91,40362.31,38223.59,40186.18
2022/4/26,40186.06,40784.38,37721.43,38123.52
2022/4/27,38123.63,39464.02,37730.34,39106.93
2022/4/28,39106.93,40366.79,38888.95,39889.27
2022/4/29,39889.27,39987.18,38183.84,38560.04
2022/4/30,38559.24,38784.68,38169.74,38334.7
2022/5/1,38334.08,38666.2,37426.18,38320.24
2022/5/2,38316.52,39154.86,38061.04,38312.41
2022/5/3,38312.41,38888.27,37525.31,37784.82
2022/5/4,37784,40007.38,37626.38,39800.33
2022/5/5,39800.33,39876.72,35611.81,36456.02
2022/5/6,36456,36653.75,35276.02,36077.29
2022/5/7,36077.18,36120.43,35718.63,35768.23
2022/5/8,35768.23,35799,33735.16,34225.04
2022/5/9,34225.04,34464.97,30339.49,30959.3
2022/5/10,30959.37,32635.94,29764.14,31000.83
2022/5/11,31000.83,32128.93,28190.22,28402.78
2022/5/12,28403.78,30072.04,25424.51,28546.25
2022/5/13,28546.25,30971.39,27956.5,29760.13
2022/5/14,29760.13,30082.77,28603.29,29341.75
2022/5/15,29341.75,31093.42,29331.21,31019.19
2022/5/16,31019.2,31400.33,29072.88,29908.75
2022/5/17,29908.75,30737.95,29431.02,30077.8
2022/5/18,30077.8,30669.33,28707.77,29205.89
2022/5/19,29205.89,30499.5,28616.03,30231.08
2022/5/20,30231.08,30722.89,28705.84,29117.13
2022/5/21,29117,29610.39,28927.58,29391.93
2022/5/22,29391.93,30262.48,29225.04,29907.98
2022/5/23,29907.98,30626.85,29017.28,29314.55
2022/5/24,29314.55,29596.2,28646.85,29438.3
2022/5/25,29438.3,30183.12,29320.2,29764.46
2022/5/26,29764.46,29848.06,28007.57,29437.55
2022/5/27,29437.55,29647.45,28256.26,28728.9
2022/5/28,28728.9,29224.88,28502.9,28999.04
2022/5/29,28999.04,29436.88,28816.08,29160.07
2022/5/30,29160.54,31388.69,29143.48,31257.74
2022/5/31,31257.74,32359.03,31202.66,31788.28
2022/6/1,31788.28,31956.57,29312.86,29621.61
2022/6/2,29620.32,30372.96,29494.23,30225.18
2022/6/3,30225.18,30670.31,29269.26,29640.5
2022/6/4,29640.5,29951.6,29465.51,29733.76
2022/6/5,29733.76,30144.36,29522.19,29925.66
2022/6/6,29925.66,31735.66,29799.22,31438.72
2022/6/7,31438.48,31572.47,29209,31330.81
2022/6/8,31329.37,31512.25,29841.54,30179.77
2022/6/9,30179.77,30678.85,29928.5,30161.34
2022/6/10,30161.34,30331.21,28837.13,29177.39
2022/6/11,29177.39,29409.3,28097.48,28380.38
2022/6/12,28380.38,28651.01,26876.51,27345.79
2022/6/13,27345.79,27496.14,22603.2,23209.61
2022/6/14,23209.61,23350.79,20823.56,21966.38
2022/6/15,21966.38,22363.12,20081.95,21640.29
2022/6/16,21640.45,22950.14,20481.5,20677.24
2022/6/17,20677.24,21323.96,20207.65,20630.54
2022/6/18,20630.49,20745.47,17599.73,17785.09
2022/6/19,17785.09,20671.37,17742.83,20607.54
2022/6/20,20608.04,21017.54,19618.11,20427.23
2022/6/21,20428.01,21693.17,20239.09,20838.45
2022/6/22,20838.46,21025.22,19759.22,19857.05
2022/6/23,19858.05,21079.75,19813.3,20795.38
2022/6/24,20795.38,21419.13,20655.13,21183.82
2022/6/25,21183.82,21580.81,20904.96,21214.51
2022/6/26,21214.55,21860.13,21127.51,21392.35
2022/6/27,21392.36,21502.15,20510.21,20898.65
2022/6/28,20898.66,21184.08,20181.35,20247.7
2022/6/29,20247.5,20429.3,19841.44,20197.75
2022/6/30,20198.54,20328.19,18632.1,18731.3
2022/7/1,18731.31,20851.19,18699.87,19406.69
2022/7/2,19406.84,19491.49,18970.39,19238.99
2022/7/3,19238.99,19621.34,18772,19420.48
2022/7/4,19420.5,20073.35,19037.2,19755.85
2022/7/5,19756.01,20721.14,19287.02,20441.63
2022/7/6,20441.63,20473.89,19751.87,20380
2022/7/7,20380.46,21833.98,20250.46,21610.58
2022/7/8,21610.58,22471.59,21179.91,21846.53
2022/7/9,21846.5,22005.32,21321.99,21672.98
2022/7/10,21672.98,21740.15,20655.4,20972.87
2022/7/11,20972.87,21166.58,20266.11,20409.54
2022/7/12,20410.16,20413.99,19275.38,19443.28
2022/7/13,19443.28,20077.9,18917.66,19657.01
2022/7/14,19657,20878.51,19628.55,20667.93
2022/7/15,20667.93,21183.46,20372.72,20926.53
2022/7/16,20926.53,21572,20480.3,21204.61
2022/7/17,21205.22,21659.81,20830.26,20930.58
2022/7/18,20930.58,22759.87,20754.08,21487.97
2022/7/19,21487.97,23684.75,21449.79,23304.71
2022/7/20,23303.55,24275.83,22928.34,23258.12
2022/7/21,23258.47,23788.87,22348.83,23123.88
2022/7/22,23123.9,23749.61,22516.78,22605.38
2022/7/23,22605.39,22996.91,21951.51,22330.07
2022/7/24,22330.07,22905.05,22235.64,22723.53
2022/7/25,22723.52,23004.38,21564.22,22171.68
2022/7/26,22171.99,22183.82,20730.96,20985.62
2022/7/27,20985.34,23101.97,20829.94,22784.97
2022/7/28,22784.97,24195.91,22587.68,24033.74
2022/7/29,24033.15,24428.55,23447.37,23951.94
2022/7/30,23952.45,24657.7,23661.01,23972.77
2022/7/31,23972.77,24190.02,23412.92,23807.28
2022/8/1,23807.28,23828.94,22867.66,23129.11
2022/8/2,23126.4,23447.88,22669.44,23029.66
2022/8/3,23029.66,23633.25,22693.92,23327.08
2022/8/4,23327.08,23368.46,22409.4,22513.58
2022/8/5,22513.58,23467.93,22460.3,22985.34
2022/8/6,22985.55,23354.35,22985.42,23174.48
2022/8/7,23174.46,23288.96,22856.57,23266.22
2022/8/8,23266.22,24241.71,23068.65,24072.39
2022/8/9,24072.47,24072.82,22885.45,23144.84
2022/8/10,23144.84,24178.75,22683.1,23904.94
2022/8/11,23904.95,24901.94,23789.02,24216.28
2022/8/12,24216.28,24328.39,23606.67,24240.76
2022/8/13,24240.76,24891.84,24089.97,24494.84
2022/8/14,24494.64,25030.8,24162.73,24322.8
2022/8/15,24322.8,25203.03,23891.24,24074.01
2022/8/16,24074.44,24244.97,23677.95,23984.02
2022/8/17,23984.02,24436.73,23186.01,23407.4
2022/8/18,23407.4,23593.89,23241.94,23416.76
2022/8/19,23416.84,23425.2,21153.39,21274.36
2022/8/20,21274.36,21362.5,20794.55,20819.56
2022/8/21,20820.37,21772.02,20768.62,21474.5
2022/8/22,21474.75,21698.29,20906.3,21124.4
2022/8/23,21124.4,21676.63,20904.5,21477.74
2022/8/24,21478.06,21885.15,21154.85,21692.74
2022/8/25,21692.74,21810,21313.96,21647.93
2022/8/26,21647.65,21868.34,20543.48,20650.41
2022/8/27,20650.21,20684,19833.96,20009.56
2022/8/28,20009.56,20155.97,19818.88,19989.13
2022/8/29,19989.09,20412.79,19526.69,20177.32
2022/8/30,20177.32,20572.54,19553.26,19975.94
2022/8/31,19975.94,20480.85,19760.45,20196.67
2022/9/1,20196.92,20289.74,19577.43,20071.34
2022/9/2,20071.33,20438.19,19762.73,19969.21
2022/9/3,19968.88,20053.78,19658.9,19743.94
2022/9/4,19743.94,19951.9,19591.07,19901.9
2022/9/5,19901.95,20053.16,19641.16,19742.13
2022/9/6,19742.13,20176.63,18672,18978.5
2022/9/7,18978.63,19449.91,18548.6,19387.15
2022/9/8,19387.35,19460.93,19024.93,19379.74
2022/9/9,19379.74,21423.5,19258.11,21300.3
2022/9/10,21300.18,21669.25,21137.32,21431.35
2022/9/11,21431.35,21851.3,21360.2,21641.25
2022/9/12,21641.25,22480.39,21476.29,22409.58
2022/9/13,22409.58,22777.32,20056.15,20240.4
2022/9/14,20240.38,20519.38,19630.25,19946.38
2022/9/15,19946.05,20390.63,19508.63,19852.49
2022/9/16,19852.42,19890.85,19338.58,19751.07
2022/9/17,19751.16,20183.2,19696.86,20080.05
2022/9/18,20079.95,20143.5,19567.04,19721.88
2022/9/19,19721.83,19722.13,18273.24,19522.21
2022/9/20,19522.29,19678.88,18740.52,18974.31
2022/9/21,18974.31,19854.6,18747.74,18926.45
2022/9/22,18927.32,19492.29,18171.89,19247.72
2022/9/23,19247.72,19500.86,18538.84,18852.06
2022/9/24,18852.06,19398.83,18806.13,19144.41
2022/9/25,19144.41,19167.46,18814.51,18903.75
2022/9/26,18903.75,19312.12,18638.08,19113.38
2022/9/27,19113.38,20371.94,18827.75,19072.71
2022/9/28,19072.71,19656.38,18489.41,19567.79
2022/9/29,19567.55,19772.72,18848.16,19508.14
2022/9/30,19508.14,20176.23,19187.19,19425.13
2022/10/1,19425.13,19484.02,19169.37,19252.71
2022/10/2,19252.71,19396.04,19040.96,19234.63
2022/10/3,19234.63,19648.68,18929.03,19597.13
2022/10/4,19597.13,20453.97,19500.92,20340.91
2022/10/5,20340.91,20405.57,19751.73,19988.42
2022/10/6,19988.04,20443.71,19883.58,20051.13
2022/10/7,20051.13,20056.15,19332.9,19551.56
2022/10/8,19551.56,19643.75,19424.7,19456.38
2022/10/9,19456.38,19556.91,19261.24,19485.5
2022/10/10,19485.5,19524.87,19115.48,19241.2
2022/10/11,19241.2,19279.43,18861.83,19019.1
2022/10/12,19019.1,19195.74,18979.5,19169.43
2022/10/13,19169.43,19505,18201.2,19386.99
2022/10/14,19386.99,19946.86,19117.68,19177.31
2022/10/15,19177.46,19224.66,19048.73,19097.54
2022/10/16,19097.54,19423.5,18995.01,19332.84
2022/10/17,19332.84,19674.83,19108.32,19529.38
2022/10/18,19529.38,19698.94,19099.89,19367.71
2022/10/19,19367.71,19376.7,19082.89,19196.47
2022/10/20,19196.47,19338.5,18922.74,19030.39
2022/10/21,19030.39,19246.73,18680.14,19181.79
2022/10/22,19181.67,19252.03,19120.3,19219.63
2022/10/23,19219.64,19522.31,19085.42,19497.58
2022/10/24,19497.58,19691.06,19167.79,19382.19
2022/10/25,19382.19,20412.22,19244.7,20189.29
2022/10/26,20189.64,21018.79,20001.51,20752.38
2022/10/27,20752.38,20906.62,20253.49,20399.52
2022/10/28,20399.52,20748.3,20030.9,20635.82
2022/10/29,20635.82,21064.66,20564.75,20864.33
2022/10/30,20864.33,20934.9,20562.05,20689.77
2022/10/31,20689.77,20835.46,20245.38,20405.66